id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
opendata.cui.wroclaw.pl,"Centrum Usług Informatycznych we Wrocławiu, Gmina Wrocław Open Data Portal",https://opendata.cui.wroclaw.pl,ckan,Open data portal,local,PL,Poland,"Centrum Usług Informatycznych we Wrocławiu, Gmina Wrocław",Local government,https://opendata.cui.wroclaw.pl/api/3,68,active
opendata.imet.gr,CERTH-HIT OpenData Hub Greece,https://opendata.imet.gr,ckan,Open data portal,state,GR,Greece,CERTH-HIT,Academy,https://opendata.imet.gr/api/3,0,active
data.cese.nsw.gov.au,CESE NSW Open data,https://data.cese.nsw.gov.au,ckan,Open data portal,state,AU,Australia,"Centre for Education Statistics and Evaluation, NSW Government",Regional government,,0,active
archive-cete.tiss.edu,CETE TISS Research Archive,https://archive-cete.tiss.edu,ckan,Open data portal,federal,IN,India,Tata Institute of Social Sciences,Academy,https://archive-cete.tiss.edu/api/3,150,active
data.ccrpc.org,Champaign County Regional Planning Commission Data Portal,https://data.ccrpc.org,ckan,Open data portal,local,US,United States,Champaign County Regional Planning Commission.,Local government,https://data.ccrpc.org/api/3,348,active
datos.chantwin.iuii.ua.es,ChanTwin - Portal de datos del proyecto ChanTwin,https://datos.chantwin.iuii.ua.es/,ckan,Open data portal,state,ES,Spain,Universidad de Alicante,Academy,https://datos.chantwin.iuii.ua.es/api/3,6,active
datahub.cmap.illinois.gov,Chicago Metropolitan Agency for Planning (CMAP) Data Catalog,https://datahub.cmap.illinois.gov,ckan,Open data portal,state,US,United States,Chicago Metropolitan Agency for Planning,Regional government,,0,active
chorizo.marinespeed.org,Chorizo Project - Food Loss and Waste datahub,https://chorizo.marinespeed.org/,ckan,Open data portal,federal,EU,European Union,Chorizo Project / MarineSpeed,Academy,https://chorizo.marinespeed.org/api/3,37,active
dataportal.cps.chula.ac.th,Chulalongkorn University Data Portal,https://dataportal.cps.chula.ac.th,ckan,Open data portal,federal,TH,Thailand,Chulalongkorn University,Academy,,0,active
opendata.cifs.go.th,CIFS Data Catalog,https://opendata.cifs.go.th/,ckan,Open data portal,federal,TH,Thailand,"Central Institute of Forensic Science, Thailand",Central government,https://opendata.cifs.go.th/api/3,91,active
dados.ciga.sc.gov.br,CIGA Dados,https://dados.ciga.sc.gov.br,ckan,Open data portal,local,BR,Brazil,Consórcio de Informática na Gestão Pública Municipal - CIGA,Local government,https://dados.ciga.sc.gov.br/api/3,561,active
dados.face.ufg.br,CIGETS - Dados Públicos,https://dados.face.ufg.br,ckan,Open data portal,state,BR,Brazil,Universidade Federal de Goiás (CIGETS/UFG),Academy,https://dados.face.ufg.br/api/3,67,active
catalogue.dev.cioosatlantic.ca,CIOOS Data Catalogue,https://catalogue.dev.cioosatlantic.ca,ckan,Open data portal,federal,CA,Canada,CIOOS Atlantic,Academy,https://catalogue.dev.cioosatlantic.ca/api/3,246,active
catalogue.cioospacific.ca,CIOOS Pacific Data Catalogue,https://catalogue.cioospacific.ca,ckan,Open data portal,federal,CA,Canada,Canadian Integrated Ocean Observing System (CIOOS),Civil society,https://catalogue.cioospacific.ca/api/3,1867,active
catalogue.cioos.ca,CIOOS/SIOOC Data catalogue,https://catalogue.cioos.ca,ckan,Open data portal,federal,CA,Canada,The Canadian Integrated Ocean Observing System (CIOOS),Academy,https://catalogue.cioos.ca/api/3,3299,active
citydata.ada.unsw.edu.au,City Data,https://citydata.ada.unsw.edu.au/,ckan,Open data portal,federal,AU,Australia,"City Futures Research Centre, UNSW Sydney",Academy,https://citydata.ada.unsw.edu.au/api/3,62,active
data.birminghamal.gov,City of Birmingham Open Data,https://data.birminghamal.gov,ckan,Open data portal,local,US,United States,City of Birmingham,Local government,http://data.birminghamal.gov/api/3,116,active
opendata.caceres.es,City of Cáceres Open Data Portal,http://opendata.caceres.es,ckan,Open data portal,federal,ES,Spain,City of Cáceres,Local government,,0,active
data.cityofdenton.com,City of Denton Open Data,https://data.cityofdenton.com,ckan,Open data portal,local,US,United States,City of Denton,Local government,https://data.cityofdenton.com/api/3,32,active
open.jacksonms.gov,City of Jackson Open Data,https://open.jacksonms.gov,ckan,Open data portal,local,US,United States,City of Jackson,Local government,https://open.jacksonms.gov/api/3,33,active
data.milwaukee.gov,City of Milwaukee Open Data Portal,https://data.milwaukee.gov,ckan,Open data portal,local,US,United States,City of Milwaukee,Local government,https://data.milwaukee.gov/api/3,186,active
data.city.osaka.lg.jp,City of Osaka Open Data Portal,https://data.city.osaka.lg.jp,ckan,Open data portal,local,JP,Japan,City of Osaka,Local government,https://data.city.osaka.lg.jp/data/api/3,0,active
phoenixopendata.com,City of Phoenix Open Data,https://phoenixopendata.com,ckan,Open data portal,local,US,United States,City of Phoenix,Local government,https://phoenixopendata.com/api/3,143,active
data.pompanobeachfl.gov,City of Pompano Beach Open Data Portal,https://data.pompanobeachfl.gov,ckan,Open data portal,local,US,United States,City of Pompano Beach,Local government,https://data.pompanobeachfl.gov/api/3,275,active
data.sanantonio.gov,City of San Antonio Open Data,https://data.sanantonio.gov,ckan,Open data portal,local,US,United States,City of San Antonio,Local government,http://data.sanantonio.gov/api/3,162,active
opendata.tampa.gov,City of Tampa FL Open Data,https://opendata.tampa.gov,ckan,Open data portal,local,US,United States,City of Tampa,Local government,https://opendata.tampa.gov/api/3,27,active
data.primariatm.ro,City of Timisoara open data portal,https://data.primariatm.ro,ckan,Open data portal,local,RO,Romania,City of Timisoara,Local government,https://data.primariatm.ro/api/3,31,active
open.toronto.ca,City of Toronto Open Data Portal,https://open.toronto.ca,ckan,Open data portal,local,CA,Canada,City of Toronto,Local government,https://ckan0.cf.opendata.inter.prod-toronto.ca/api/3,535,active
ciudatos-bolivia.org,Ciudatos Bolivia Open Data Portal,https://ciudatos-bolivia.org/,ckan,Open data portal,federal,BO,Bolivia,Ciudatos Bolivia,Civil society,,0,active
civicdata.io,CivicData/Accela Open Data Portal,https://www.civicdata.io,ckan,Open data portal,federal,US,United States,CivicData/Accela,Business,https://www.civicdata.io/api/3,0,active
civicdata.com,CivicData/Accela Open Data Portal,https://civicdata.com,ckan,Open data portal,federal,US,United States,CivicData/Accela,Business,https://civicdata.com/api/3,422,active
ckan.jombangkab.go.id,CKAN - Kabupaten Jombang,https://ckan.jombangkab.go.id,ckan,Open data portal,state,ID,Indonesia,Jombang Regency,Regional government,https://ckan.jombangkab.go.id/api/3,375,active
ckan.reggiocal.it,CKAN - Opendata Reggio Calabria,https://ckan.reggiocal.it,ckan,Open data portal,local,IT,Italy,Comune di Reggio Calabria,Local government,https://ckan.reggiocal.it/api/3,0,active
ckan.fdm.uni-greifswald.de,CKAN - Research Data Management,https://ckan.fdm.uni-greifswald.de,ckan,Open data portal,federal,DE,Germany,University of Greifswald,Academy,https://ckan.fdm.uni-greifswald.de/api/3,34,active
erapor.durman.uddevil.org,CKAN Bangka Barat,http://erapor.durman.uddevil.org,ckan,Open data portal,local,ID,Indonesia,Pemerintah Daerah Kabupaten Bangka Barat,Local government,http://erapor.durman.uddevil.org/api/3,206,active
ckan-campuslivinglab.inf.um.es,CKAN Campus Living Lab - Universidad de Murcia,https://ckan-campuslivinglab.inf.um.es/,ckan,Open data portal,state,ES,Spain,Universidad de Murcia,Academy,,0,active
ckan.corila.it,CKAN Corila Data Catalog,http://ckan.corila.it/,ckan,Open data portal,state,IT,Italy,CORILA,Business,http://ckan.corila.it/api/3,19,active
ckan.iotlab.eu,CKAN Data Catalog,https://ckan.iotlab.eu/,ckan,Open data portal,federal,EU,European Union,Not available from the website homepage or direct inspection,Academy,https://ckan.iotlab.eu/api/3,0,active
ckan.futr-hub.de,CKAN Futr-Hub Data Catalog,https://ckan.futr-hub.de,ckan,Open data portal,state,DE,Germany,Ihr FUTR HUB Team,Business,https://ckan.futr-hub.de/api/3,5,active
ckan.getmap.gr,CKAN GET,https://ckan.getmap.gr,ckan,Open data portal,federal,GR,Greece,Geospatial Enabling Technologies (GET),Private sector,https://ckan.getmap.gr/api/3,0,active
ckan.project-hobbit.eu,CKAN Hobbit Project,https://ckan.project-hobbit.eu/,ckan,Open data portal,federal,EU,European Union,HOBBIT Project,Academy,https://ckan.project-hobbit.eu/api/3,0,active
alienfivejulyfile.doe.go.th,CKAN Institute of Neurology (Thai-GDC),http://alienfivejulyfile.doe.go.th,ckan,Open data portal,federal,TH,Thailand,Institute of Neurology (สถาบันประสาทวิทยา),Central government,,0,active
ckan.mobidatalab.eu,CKAN MobiDataLab,https://ckan.mobidatalab.eu/,ckan,Open data portal,federal,EU,European Union,MobiDataLab,Academy,https://ckan.mobidatalab.eu/api/3,0,active
ckan.multimediagdansk.pl,CKAN Multimedia Gdansk,https://ckan.multimediagdansk.pl,ckan,Open data portal,state,PL,Poland,Gdańskie Centrum Multimedialne Spółka,Business,https://ckan.multimediagdansk.pl/api/3,60,active
ckan.salted-project.eu,CKAN SALTED,https://ckan.salted-project.eu,ckan,Open data portal,federal,EU,European Union,SALTED Project,Academy,https://ckan.salted-project.eu/api/3,29,active
ckan.next.udh-pb.de,CKAN Stadt Paderborn,https://ckan.next.udh-pb.de,ckan,Open data portal,local,DE,Germany,Stadt Paderborn,Local government,,0,active
ckan.urbanstack.de,CKAN UrbanStack,https://ckan.urbanstack.de,ckan,Open data portal,local,DE,Germany,Gütersloh Digital,Local government,https://ckan.urbanstack.de/api/3,22,active
ckan-d4s.d4science.org,CKAN-D4S D4Science Catalogue,https://ckan-d4s.d4science.org,ckan,Open data portal,federal,World,World,D4Science,Business,https://ckan-d4s.d4science.org/api/3,245005,active
mediasuitedata.clariah.nl,CLARIAH Media Suite Data Catalog,https://mediasuitedata.clariah.nl,ckan,Open data portal,federal,NL,Netherlands,CLARIAH,Academy,https://mediasuitedata.clariah.nl/api/3,94,active
portal.qdio.ac.cn,Cloud platform in the field of marine science,http://portal.qdio.ac.cn,ckan,Open data portal,federal,CN,China,"Ocean Big Data Center, Institute of Oceanography, Chinese Academy of Sciences",Academy,http://portal.qdio.ac.cn/api/3,0,active
dadosabertos.cnpq.br,CNPq Dados Abertos,https://dadosabertos.cnpq.br,ckan,Open data portal,federal,BR,Brazil,CNPq,Academy,https://dadosabertos.cnpq.br/api/3,0,active
catalog.ibe.cnr.it,CNR-IBE Data Catalogue (SLAPIS SAHEL),https://catalog.ibe.cnr.it/,ckan,Open data portal,federal,IT,Italy,CNR - Institute of Biometeorology,Academy,,0,active
data.coat.no,COAT Data Portal,https://data.coat.no,ckan,Open data portal,federal,NO,Norway,Climate-ecological Observatory for Arctic Tundra (COAT),Academy,https://data.coat.no/api/3,112,active
ckan.cfhn.it,Code for Heilbronn - CKAN,https://ckan.cfhn.it,ckan,Open data portal,state,DE,Germany,Code for Heilbronn e.V.,Civil society,https://ckan.cfhn.it/api/3,5,active
data.coeurcotefleurie.org,Cœur Côte Fleurie,http://data.coeurcotefleurie.org,ckan,Open data portal,local,FR,France,Cœur Côte Fleurie,Local government,,0,active
opendata67.alsace.eu,Collectivité européenne d'Alsace Open Data Portal,https://opendata67.alsace.eu,ckan,Open data portal,federal,FR,France,Collectivité européenne d'Alsace,Regional government,https://opendata67.alsace.eu/api/3,0,active
data.cbwaterhub.ca,Columbia Basin Water Hub Data Catalog,https://data.cbwaterhub.ca,ckan,Open data portal,state,CA,Canada,Columbia Basin Water Hub,Regional government,https://data.cbwaterhub.ca/api/3,448,active
gdcatalog.codi.or.th,Community Organization Development Institute open data``,https://gdcatalog.codi.or.th,ckan,Open data portal,federal,TH,Thailand,Community Organization Development Institute (Thailand),Central government,https://gdcatalog.codi.or.th/api/3,21,active
opendatacrispiano.digimat.it,Comune di Crispiano Portale dati aperti,http://opendatacrispiano.digimat.it,ckan,Open data portal,local,IT,Italy,Comune di Crispiano,Local government,http://opendatacrispiano.digimat.it/api/3,42,active
dati.comune.fe.it,Comune di Ferrara Open Data Portal,https://dati.comune.fe.it,ckan,Open data portal,local,IT,Italy,Comune di Ferrara,Local government,https://dati.comune.fe.it/api/3,266,active
dati.comune.galatone.le.it,Comune di Galatone data catalog,https://dati.comune.galatone.le.it,ckan,Open data portal,federal,IT,Italy,Comune di Galatone,Local government,,0,active
dati.comune.rimini.it,Comune di Rimini Open Data Portal,https://dati.comune.rimini.it,ckan,Open data portal,local,IT,Italy,Comune di Rimini,Local government,https://dati.comune.rimini.it/api/3,72,active
dati.comune.terlizzi.ba.it,Comune di Terlizzi Open Data Portal,https://dati.comune.terlizzi.ba.it,ckan,Open data portal,federal,IT,Italy,Comune di Terlizzi,Local government,https://dati.comune.terlizzi.ba.it/api/3,0,active
dataportal.comune.torino.it,Comune di Torino Data Catalog,https://dataportal.comune.torino.it,ckan,Open data portal,federal,IT,Italy,Comune di Torino,Local government,https://dataportal.comune.torino.it/api/3,0,active
datos.concejorosario.gov.ar,Concejo Rosario Datos,http://datos.concejorosario.gov.ar,ckan,Open data portal,local,AR,Argentina,Concejo Municipal de Rosario,Local government,http://datos.concejorosario.gov.ar/api/3,339,active
dulieumo.org,Cổng dữ liệu mở Việt Nam (data.gov.vn),https://dulieumo.org,ckan,Open data portal,federal,VN,Vietnam,Không xác định rõ từ URL gốc,Central government,,0,active
datos.conred.gob.gt,Conjunto de datos - CONRED,http://datos.conred.gob.gt,ckan,Open data portal,federal,GT,Guatemala,Secretaría Ejecutiva de la Coordinadora Nacional para la Reducción de Desastres (SE-CONRED),Central government,http://datos.conred.gob.gt/api/3,0,active
data.ctdata.org,Connecticut Data Collaborative,http://data.ctdata.org,ckan,Open data portal,state,US,United States,"Inform CT, Inc. dba CTData Collaborative",Civil society,http://data.ctdata.org/api/3,226,active
dadesobertes.conselldeivissa.es,Consell Insular d'Eivissa - Portal de Datos Abiertos,https://dadesobertes.conselldeivissa.es,ckan,Open data portal,federal,ES,Spain,Consell Insular d'Eivissa,Local government,https://dadesobertes.conselldeivissa.es/api/3,0,active
dati.consip.it,Consip Opendata,https://dati.consip.it,ckan,Open data portal,federal,IT,Italy,CONSIP (Italy),Central government,https://dati.consip.it/api/3,17,active
dadesobertes.seu-e.cat,Consorci Administració Oberta de Catalunya Dades obertes,http://dadesobertes.seu-e.cat,ckan,Open data portal,state,ES,Spain,Consorci Administració Oberta de Catalunya,Regional government,http://dadesobertes.seu-e.cat/api/3,886,active
contagionhotspots.org,Contagion Hotspots,https://contagionhotspots.org,ckan,Open data portal,federal,World,World,Worldbank,International,https://contagionhotspots.org/api/3,0,active
cadckan.cad.go.th,Cooperative Auditing Department Data catalog,https://cadckan.cad.go.th,ckan,Open data portal,federal,TH,Thailand,Cooperative Auditing Department (Thailand),Central government,https://cadckan.cad.go.th/api/3,0,active
data.kk.dk,Copenhagen Data,https://data.kk.dk,ckan,Open data portal,state,DK,Denmark,City of Copenhagen,Regional government,http://data.kk.dk/api/3,0,active
dadesobertes.cornella.cat,Cornellà de Llobregat Open Data Portal,http://dadesobertes.cornella.cat/,ckan,Open data portal,local,ES,Spain,Ajuntament de Cornellà de Llobregat,Local government,http://dadesobertes.cornella.cat/api/3,0,active
